,realized_return,forecast_var,exception,rolling_exception_rate
2011-09-01,-5.8857508351029615e-05,-0.0091523275935490259,0,0.055555555555555552
2011-09-02,-0.0026165242076337646,-0.0091523275935490259,0,0.055555555555555552
2011-09-06,-0.0027193764007759024,-0.0091523275935490259,0,0.055555555555555552
2011-09-07,0.0083679573576247671,-0.0091523275935490259,0,0.055555555555555552
2011-09-08,-0.0012909040229513006,-0.0091523275935490259,0,0.055555555555555552
2011-09-09,-0.015422270613590458,-0.0091523275935490259,1,0.059523809523809521
2011-09-12,-0.00021553711261164128,-0.009371988179823024,0,0.059523809523809521
2011-09-13,0.0021245246661614481,-0.009371988179823024,0,0.059523809523809521
2011-09-14,0.0075004700057394571,-0.009371988179823024,0,0.059523809523809521
2011-09-15,0.00413587383297061,-0.009371988179823024,0,0.059523809523809521
2011-09-16,0.005542608653012605,-0.009371988179823024,0,0.059523809523809521
2011-09-19,-0.0060748534967334285,-0.009371988179823024,0,0.059523809523809521
2011-09-20,0.0013631421116401471,-0.009371988179823024,0,0.059523809523809521
2011-09-21,-0.013255819012048021,-0.009371988179823024,1,0.063492063492063489
2011-09-22,-0.020124072299347207,-0.0096133804446412435,1,0.067460317460317457
2011-09-23,-0.008864920184917623,-0.0097961870857878885,0,0.067460317460317457
2011-09-26,0.0085648723105068835,-0.0097961870857878885,0,0.067460317460317457
2011-09-27,0.0081976334395911839,-0.0097961870857878885,0,0.067460317460317457
2011-09-28,-0.018650188052800241,-0.0097961870857878885,1,0.071428571428571425
2011-09-29,0.0086392266485112099,-0.010636722297192258,0,0.071428571428571425
2011-09-30,-0.011316560193618819,-0.010636722297192258,1,0.075396825396825393
2011-10-03,-0.0072606574917664889,-0.011431661351420675,0,0.075396825396825393
2011-10-04,0.0073207167692490426,-0.011431661351420675,0,0.075396825396825393
2011-10-05,0.013343294574968851,-0.011431661351420675,0,0.075396825396825393
2011-10-06,0.0087801051663603264,-0.011431661351420675,0,0.075396825396825393
2011-10-07,-0.008175148875857869,-0.011431661351420675,0,0.075396825396825393
2011-10-10,0.022706427172237784,-0.011431661351420675,0,0.075396825396825393
2011-10-11,-0.0012532972279243435,-0.011431661351420675,0,0.075396825396825393
2011-10-12,0.0042879912708647001,-0.011431661351420675,0,0.075396825396825393
2011-10-13,-0.00022214557058161655,-0.011431661351420675,0,0.075396825396825393
2011-10-14,0.010229279044615066,-0.011431661351420675,0,0.075396825396825393
2011-10-17,-0.0092319536029290394,-0.011431661351420675,0,0.075396825396825393
2011-10-18,0.011424513050202614,-0.011431661351420675,0,0.071428571428571425
2011-10-19,-0.009591652756724179,-0.0105216211393904,0,0.071428571428571425
2011-10-20,-0.0031426780378120576,-0.0105216211393904,0,0.071428571428571425
2011-10-21,0.011314130357417492,-0.0105216211393904,0,0.071428571428571425
2011-10-24,0.01195921998239844,-0.0105216211393904,0,0.071428571428571425
2011-10-25,-0.0012356919534702985,-0.0105216211393904,0,0.071428571428571425
2011-10-26,0.0053415879156904272,-0.0105216211393904,0,0.071428571428571425
2011-10-27,0.017897694456815768,-0.0105216211393904,0,0.071428571428571425
2011-10-28,0.0024316226894174121,-0.0105216211393904,0,0.071428571428571425
2011-10-31,-0.010054098301059246,-0.0105216211393904,0,0.071428571428571425
2011-11-01,-0.0084043043770348665,-0.01062220615271104,0,0.071428571428571425
2011-11-02,0.010984271346213537,-0.01062220615271104,0,0.071428571428571425
2011-11-03,0.0098747842456852579,-0.01062220615271104,0,0.071428571428571425
2011-11-04,-0.0036339966186114069,-0.01062220615271104,0,0.071428571428571425
2011-11-07,0.0090978860263695605,-0.01062220615271104,0,0.071428571428571425
2011-11-08,0.0035024533919826525,-0.01062220615271104,0,0.067460317460317457
2011-11-09,-0.021115666624710233,-0.0099535132877386079,1,0.071428571428571425
2011-11-10,0.0016271173419791843,-0.01062220615271104,0,0.071428571428571425
2011-11-11,0.01293324511443868,-0.01062220615271104,0,0.067460317460317457
2011-11-14,-0.0031117718615374934,-0.0099535132877386079,0,0.067460317460317457
2011-11-15,0.0022841348101408864,-0.0099535132877386079,0,0.067460317460317457
2011-11-16,-0.0098613298456433976,-0.0099535132877386079,0,0.067460317460317457
2011-11-17,-0.013021254452475241,-0.0099535132877386079,1,0.071428571428571425
2011-11-18,-0.00022906033095877477,-0.01062220615271104,0,0.071428571428571425
2011-11-21,-0.014815187096935856,-0.01062220615271104,1,0.075396825396825393
2011-11-22,0.0022872418839077419,-0.011431661351420675,0,0.075396825396825393
2011-11-23,-0.013075389021767893,-0.011431661351420675,1,0.079365079365079361
2011-11-25,-0.0067333254940567348,-0.011927409736421342,0,0.079365079365079361
2011-11-28,0.022964187763862554,-0.011927409736421342,0,0.079365079365079361
2011-11-29,0.00029638584277972288,-0.011927409736421342,0,0.079365079365079361
2011-11-30,0.027225579501138519,-0.011927409736421342,0,0.079365079365079361
2011-12-01,-0.0026095324212198011,-0.011927409736421342,0,0.079365079365079361
2011-12-02,0.0029343295524040911,-0.011927409736421342,0,0.079365079365079361
2011-12-05,0.0045127376246077607,-0.011927409736421342,0,0.079365079365079361
2011-12-06,-0.0028627899568900938,-0.011927409736421342,0,0.079365079365079361
2011-12-07,0.0029196950876751119,-0.011927409736421342,0,0.079365079365079361
2011-12-08,-0.015067993356768427,-0.011927409736421342,1,0.083333333333333329
2011-12-09,0.0063107987289496015,-0.012658325260023038,0,0.083333333333333329
2011-12-12,-0.013125543447925454,-0.012658325260023038,1,0.087301587301587297
2011-12-13,-0.0065403294878747078,-0.013045615008656933,0,0.087301587301587297
2011-12-14,-0.0090506065859098268,-0.013045615008656933,0,0.087301587301587297
2011-12-15,0.00019347622672632477,-0.013045615008656933,0,0.087301587301587297
2011-12-16,0.0081810774458989533,-0.013045615008656933,0,0.087301587301587297
2011-12-19,-0.005795487321983428,-0.013045615008656933,0,0.087301587301587297
2011-12-20,0.016210480972002544,-0.013045615008656933,0,0.087301587301587297
2011-12-21,-0.0011039011423419789,-0.013045615008656933,0,0.087301587301587297
2011-12-22,0.0060148237512477895,-0.013045615008656933,0,0.087301587301587297
2011-12-23,0.0020251694685022581,-0.013045615008656933,0,0.087301587301587297
2011-12-27,-0.00054246257584610893,-0.013045615008656933,0,0.087301587301587297
2011-12-28,-0.0079691246573267496,-0.013045615008656933,0,0.087301587301587297
2011-12-29,0.0060888589416972609,-0.013045615008656933,0,0.087301587301587297
2011-12-30,0.00052232614835250317,-0.013045615008656933,0,0.087301587301587297
2012-01-03,0.012335626607942695,-0.013045615008656933,0,0.087301587301587297
2012-01-04,-0.0019367844059884397,-0.013045615008656933,0,0.087301587301587297
2012-01-05,0.00072967109110819725,-0.013045615008656933,0,0.087301587301587297
2012-01-06,-0.0014673691003437464,-0.013045615008656933,0,0.087301587301587297
2012-01-09,0.0013902918591182257,-0.013045615008656933,0,0.087301587301587297
2012-01-10,0.0081624354236634784,-0.013045615008656933,0,0.087301587301587297
2012-01-11,0.0031761475550335259,-0.013045615008656933,0,0.087301587301587297
2012-01-12,0.00074066812370355271,-0.013045615008656933,0,0.087301587301587297
2012-01-13,-0.0020408531064333661,-0.013045615008656933,0,0.087301587301587297
2012-01-17,0.0064930501254910726,-0.013045615008656933,0,0.087301587301587297
2012-01-18,0.0065913070930623437,-0.013045615008656933,0,0.087301587301587297
2012-01-19,-0.00039561321995009151,-0.013045615008656933,0,0.087301587301587297
2012-01-20,-0.00060800673247890502,-0.013045615008656933,0,0.087301587301587297
2012-01-23,0.00016202557169931993,-0.013045615008656933,0,0.087301587301587297
2012-01-24,-0.001209774654213963,-0.013045615008656933,0,0.087301587301587297
2012-01-25,0.009178758865347662,-0.013045615008656933,0,0.087301587301587297
2012-01-26,0.00026358268094916993,-0.013045615008656933,0,0.087301587301587297
2012-01-27,0.0024410305534530944,-0.013045615008656933,0,0.087301587301587297
2012-01-30,-0.0011729713982430836,-0.013045615008656933,0,0.087301587301587297
2012-01-31,0.0041079804866892885,-0.013045615008656933,0,0.087301587301587297
2012-02-01,0.0034651746395933662,-0.013045615008656933,0,0.087301587301587297
2012-02-02,0.0028871296612159206,-0.013045615008656933,0,0.087301587301587297
2012-02-03,0.0006750045137457754,-0.013045615008656933,0,0.087301587301587297
2012-02-06,0.0021609344484268211,-0.013045615008656933,0,0.087301587301587297
2012-02-07,0.00089511299202003089,-0.013045615008656933,0,0.087301587301587297
2012-02-08,0.00069313499944655978,-0.013045615008656933,0,0.087301587301587297
2012-02-09,-0.0018254617469730893,-0.013045615008656933,0,0.087301587301587297
2012-02-10,-0.0037067297816221981,-0.013045615008656933,0,0.087301587301587297
2012-02-13,0.006054753020329407,-0.013045615008656933,0,0.087301587301587297
2012-02-14,-0.00017713218903997474,-0.013045615008656933,0,0.087301587301587297
2012-02-15,-0.0013063862516853597,-0.013045615008656933,0,0.087301587301587297
2012-02-16,0.0047190397975550745,-0.013045615008656933,0,0.087301587301587297
2012-02-17,0.00097157495372918743,-0.013045615008656933,0,0.087301587301587297
2012-02-21,0.00097060251414652363,-0.013045615008656933,0,0.087301587301587297
2012-02-22,0.0039468691621230125,-0.013045615008656933,0,0.087301587301587297
2012-02-23,0.002154095974904202,-0.013045615008656933,0,0.087301587301587297
2012-02-24,0.0032217628926552618,-0.013045615008656933,0,0.087301587301587297
2012-02-27,0.0011128360244665964,-0.013045615008656933,0,0.087301587301587297
2012-02-28,0.0029728561664180363,-0.013045615008656933,0,0.087301587301587297
2012-02-29,-0.012251127990407526,-0.013045615008656933,0,0.087301587301587297
2012-03-01,0.0037462584300896385,-0.013045615008656933,0,0.087301587301587297
2012-03-02,-0.00049816814715660808,-0.013045615008656933,0,0.087301587301587297
2012-03-05,-0.0066054752728398562,-0.013045615008656933,0,0.087301587301587297
2012-03-06,-0.010468671223218819,-0.013045615008656933,0,0.087301587301587297
2012-03-07,0.0041555630667415352,-0.013045615008656933,0,0.087301587301587297
2012-03-08,0.0059023587687860816,-0.013045615008656933,0,0.087301587301587297
2012-03-09,0.0029019705014956322,-0.013045615008656933,0,0.083333333333333329
2012-03-12,-0.0028436201294144651,-0.013045615008656933,0,0.083333333333333329
2012-03-13,0.0042254582029183432,-0.013045615008656933,0,0.083333333333333329
2012-03-14,-0.01178793192119817,-0.013045615008656933,0,0.083333333333333329
2012-03-15,0.0050795401869024315,-0.013045615008656933,0,0.083333333333333329
2012-03-16,0.0025155748378618229,-0.013045615008656933,0,0.083333333333333329
2012-03-19,-0.001077049454738549,-0.013045615008656933,0,0.083333333333333329
2012-03-20,-0.0047548311261331969,-0.013045615008656933,0,0.083333333333333329
2012-03-21,0.0012431245952849836,-0.013045615008656933,0,0.083333333333333329
2012-03-22,-0.0064584190696543135,-0.013045615008656933,0,0.083333333333333329
2012-03-23,0.007341530461790491,-0.013045615008656933,0,0.083333333333333329
2012-03-26,0.0094936412596362488,-0.013045615008656933,0,0.083333333333333329
2012-03-27,-0.0020329276052002687,-0.013045615008656933,0,0.083333333333333329
2012-03-28,-0.0068556864252420635,-0.013045615008656933,0,0.083333333333333329
2012-03-29,0.00086192369024614692,-0.013045615008656933,0,0.083333333333333329
2012-03-30,-0.00025020845931021348,-0.013045615008656933,0,0.083333333333333329
2012-04-02,0.0074191447385271395,-0.013045615008656933,0,0.083333333333333329
2012-04-03,-0.010219414404832806,-0.013045615008656933,0,0.083333333333333329
2012-04-04,-0.0061250225735450022,-0.013045615008656933,0,0.083333333333333329
2012-04-05,0.0026326866002507774,-0.013045615008656933,0,0.083333333333333329
2012-04-09,-0.00037900606571695866,-0.013045615008656933,0,0.083333333333333329
2012-04-10,-0.0061669003015026426,-0.013045615008656933,0,0.083333333333333329
2012-04-11,0.0013339450984800885,-0.013045615008656933,0,0.083333333333333329
2012-04-12,0.010451297976970596,-0.013045615008656933,0,0.083333333333333329
2012-04-13,-0.0054407780851244321,-0.013045615008656933,0,0.083333333333333329
2012-04-16,-0.0021573148939664556,-0.013045615008656933,0,0.083333333333333329
2012-04-17,0.0083492798458005175,-0.013045615008656933,0,0.083333333333333329
2012-04-18,-0.0021758802099450802,-0.013045615008656933,0,0.083333333333333329
2012-04-19,-0.0028003092422875801,-0.013045615008656933,0,0.083333333333333329
2012-04-20,0.0012724435098611653,-0.013045615008656933,0,0.083333333333333329
2012-04-23,-0.0040052086633662999,-0.013045615008656933,0,0.083333333333333329
2012-04-24,0.00093509197219679993,-0.013045615008656933,0,0.083333333333333329
2012-04-25,0.0064041868013694492,-0.013045615008656933,0,0.083333333333333329
2012-04-26,0.0072900386134120091,-0.013045615008656933,0,0.083333333333333329
2012-04-27,0.0012953564468961899,-0.013045615008656933,0,0.083333333333333329
2012-04-30,-0.00054422542957228721,-0.013045615008656933,0,0.083333333333333329
2012-05-01,0.002767546240057961,-0.013045615008656933,0,0.083333333333333329
2012-05-02,-0.0019331046256444941,-0.013045615008656933,0,0.083333333333333329
2012-05-03,-0.0070416621483548655,-0.013045615008656933,0,0.083333333333333329
2012-05-04,-0.0080759778735244436,-0.013045615008656933,0,0.083333333333333329
2012-05-07,3.7394396803935848e-05,-0.013045615008656933,0,0.083333333333333329
2012-05-08,-0.0050892385707458189,-0.013045615008656933,0,0.083333333333333329
2012-05-09,-0.0054587880937910843,-0.013045615008656933,0,0.083333333333333329
2012-05-10,0.001231088339438996,-0.013045615008656933,0,0.079365079365079361
2012-05-11,-0.0023324450816860189,-0.013045615008656933,0,0.079365079365079361
2012-05-14,-0.0070491042265769079,-0.013045615008656933,0,0.079365079365079361
2012-05-15,-0.0053932307094787368,-0.013045615008656933,0,0.079365079365079361
2012-05-16,-0.0030798996493537679,-0.013045615008656933,0,0.079365079365079361
2012-05-17,-0.0001498169143003391,-0.013045615008656933,0,0.079365079365079361
2012-05-18,-0.0032233621118461066,-0.013045615008656933,0,0.079365079365079361
2012-05-21,0.01113477236256763,-0.013045615008656933,0,0.079365079365079361
2012-05-22,-0.0058712696892644191,-0.013045615008656933,0,0.079365079365079361
2012-05-23,0.0011717177069385464,-0.013045615008656933,0,0.079365079365079361
2012-05-24,-0.00095656409513941709,-0.013045615008656933,0,0.079365079365079361
2012-05-25,-6.0140748000037212e-05,-0.013045615008656933,0,0.079365079365079361
2012-05-29,0.0069439225373953486,-0.013045615008656933,0,0.079365079365079361
2012-05-30,-0.0033727340054174665,-0.013045615008656933,0,0.079365079365079361
2012-05-31,0.0012807170315314198,-0.013045615008656933,0,0.075396825396825393
2012-06-01,-0.0034962849002652795,-0.013045615008656933,0,0.075396825396825393
2012-06-04,-0.0019787630470129323,-0.013045615008656933,0,0.075396825396825393
2012-06-05,0.00063953297530951485,-0.013045615008656933,0,0.071428571428571425
2012-06-06,0.010067774943270614,-0.013045615008656933,0,0.071428571428571425
2012-06-07,-0.0012962597583848876,-0.013045615008656933,0,0.071428571428571425
2012-06-08,0.0024969644699331219,-0.013045615008656933,0,0.071428571428571425
2012-06-11,-0.0061443752047789513,-0.013045615008656933,0,0.067460317460317457
2012-06-12,0.0068737988080895046,-0.013045615008656933,0,0.067460317460317457
2012-06-13,-0.0010955773937506689,-0.013045615008656933,0,0.067460317460317457
2012-06-14,0.0068036939871337857,-0.013045615008656933,0,0.067460317460317457
2012-06-15,0.0093088123135221731,-0.013045615008656933,0,0.067460317460317457
2012-06-18,0.001511771299697995,-0.013045615008656933,0,0.067460317460317457
2012-06-19,0.0029301402691086554,-0.013045615008656933,0,0.067460317460317457
2012-06-20,-0.0012701140435634529,-0.013045615008656933,0,0.067460317460317457
2012-06-21,-0.019201375734752058,-0.013045615008656933,1,0.071428571428571425
2012-06-22,0.0013432555320768925,-0.013097958513538795,0,0.071428571428571425
2012-06-25,-0.0057647705418025341,-0.013097958513538795,0,0.067460317460317457
2012-06-26,0.0018558617567901448,-0.013097958513538795,0,0.067460317460317457
2012-06-27,0.006924057623455205,-0.013097958513538795,0,0.067460317460317457
2012-06-28,-0.0020664567888338536,-0.013097958513538795,0,0.067460317460317457
2012-06-29,0.018271217476093133,-0.013097958513538795,0,0.067460317460317457
2012-07-02,0.0037329988466675624,-0.013097958513538795,0,0.067460317460317457
2012-07-03,0.0073958587923605825,-0.013097958513538795,0,0.067460317460317457
2012-07-05,-0.004584314315962219,-0.013097958513538795,0,0.067460317460317457
2012-07-06,-0.0064064996215350504,-0.013097958513538795,0,0.067460317460317457
2012-07-09,0.0012101547148148373,-0.013097958513538795,0,0.067460317460317457
2012-07-10,-0.0074952623649313828,-0.013097958513538795,0,0.067460317460317457
2012-07-11,0.0030773364802670457,-0.013097958513538795,0,0.067460317460317457
2012-07-12,-0.0025618361131324483,-0.013097958513538795,0,0.067460317460317457
2012-07-13,0.011264168188244095,-0.013097958513538795,0,0.067460317460317457
2012-07-16,0.00038216500939617368,-0.013097958513538795,0,0.067460317460317457
2012-07-17,0.0026439774445761177,-0.013097958513538795,0,0.067460317460317457
2012-07-18,0.0033011323147598861,-0.013097958513538795,0,0.067460317460317457
2012-07-19,0.0019658590264141854,-0.013097958513538795,0,0.067460317460317457
2012-07-20,-0.0015687802582029511,-0.013097958513538795,0,0.067460317460317457
2012-07-23,-0.0068430828007285827,-0.013097958513538795,0,0.067460317460317457
2012-07-24,-0.0030112700692347732,-0.013097958513538795,0,0.067460317460317457
2012-07-25,0.0033908365268272567,-0.013097958513538795,0,0.067460317460317457
2012-07-26,0.010477604232332844,-0.013097958513538795,0,0.063492063492063489
2012-07-27,0.0079710573611468383,-0.013097958513538795,0,0.063492063492063489
2012-07-30,0.0014662024555375018,-0.013097958513538795,0,0.063492063492063489
2012-07-31,-0.0047426147155636032,-0.013097958513538795,0,0.063492063492063489
2012-08-01,-0.00222520110909532,-0.013097958513538795,0,0.063492063492063489
2012-08-02,-0.0051665548424681129,-0.013097958513538795,0,0.063492063492063489
2012-08-03,0.010733139921336659,-0.013097958513538795,0,0.059523809523809521
2012-08-06,0.002492012209405836,-0.013045615008656933,0,0.059523809523809521
2012-08-07,0.00054438917892699621,-0.013045615008656933,0,0.055555555555555552
2012-08-08,-0.00037230233463926283,-0.012597684898337989,0,0.055555555555555552
2012-08-09,0.0017547954983076043,-0.012597684898337989,0,0.051587301587301584
2012-08-10,0.0027437779411494832,-0.011996370152342374,0,0.051587301587301584
2012-08-13,-0.0030090727542069315,-0.011996370152342374,0,0.051587301587301584
2012-08-14,-0.0043618109651474002,-0.011996370152342374,0,0.051587301587301584
2012-08-15,-0.0027386873335598638,-0.011996370152342374,0,0.051587301587301584
2012-08-16,0.0035251606925175258,-0.011996370152342374,0,0.051587301587301584
2012-08-17,0.0013742772928578061,-0.011996370152342374,0,0.047619047619047616
2012-08-20,0.00066520714746187693,-0.011528677471029522,0,0.047619047619047616
2012-08-21,0.00092937581651157935,-0.011528677471029522,0,0.047619047619047616
2012-08-22,0.0063342347900132373,-0.011528677471029522,0,0.047619047619047616
2012-08-23,-0.0029865912204252278,-0.011528677471029522,0,0.047619047619047616
2012-08-24,0.0028630896532889144,-0.011528677471029522,0,0.047619047619047616
2012-08-27,-1.0271028270687071e-07,-0.011528677471029522,0,0.047619047619047616
2012-08-28,0.00032964211312059839,-0.011528677471029522,0,0.047619047619047616
2012-08-29,-0.0029020118630602443,-0.011528677471029522,0,0.047619047619047616
2012-08-30,-0.0038817258348098184,-0.011528677471029522,0,0.047619047619047616
2012-08-31,0.010851897388436161,-0.011528677471029522,0,0.047619047619047616
2012-09-04,-0.001710885765907988,-0.011528677471029522,0,0.047619047619047616
2012-09-05,-0.0025660091262079852,-0.011528677471029522,0,0.047619047619047616
2012-09-06,0.0088058343271544826,-0.011528677471029522,0,0.047619047619047616
2012-09-07,0.0076714533202277228,-0.011528677471029522,0,0.047619047619047616
2012-09-10,-0.0044075140169965608,-0.011528677471029522,0,0.043650793650793648
2012-09-11,0.0023566211805444714,-0.010850221259898809,0,0.043650793650793648
2012-09-12,-0.00071206000268587142,-0.010850221259898809,0,0.043650793650793648
2012-09-13,0.012464120978732351,-0.010850221259898809,0,0.043650793650793648
2012-09-14,-0.0019484890641192243,-0.010850221259898809,0,0.043650793650793648
2012-09-17,-0.0014228447967439884,-0.010850221259898809,0,0.043650793650793648
2012-09-18,0.0014247762554964846,-0.010850221259898809,0,0.043650793650793648
2012-09-19,0.00090961000590238366,-0.010850221259898809,0,0.043650793650793648
2012-09-20,9.5508695163448731e-05,-0.010850221259898809,0,0.03968253968253968
2012-09-21,0.00090236702592554345,-0.010331579973106509,0,0.035714285714285712
2012-09-24,-4.7754564055857364e-05,-0.010128490547757347,0,0.035714285714285712
2012-09-25,-0.0046084359846575561,-0.010128490547757347,0,0.035714285714285712
2012-09-26,-0.0018189569153584609,-0.010128490547757347,0,0.035714285714285712
2012-09-27,0.0071725784949146221,-0.010128490547757347,0,0.031746031746031744
2012-09-28,-0.0031794011728271511,-0.0099480756505805276,0,0.031746031746031744
2012-10-01,0.0038285339973194391,-0.0099480756505805276,0,0.027777777777777776
2012-10-02,0.00022868553039271384,-0.0097130074467378247,0,0.027777777777777776
2012-10-03,8.2922507891547426e-05,-0.0097130074467378247,0,0.027777777777777776
2012-10-04,0.0028290006460845009,-0.0097130074467378247,0,0.027777777777777776
2012-10-05,-0.0042970613287003634,-0.0097130074467378247,0,0.027777777777777776
2012-10-08,-0.00047816957868859213,-0.0097130074467378247,0,0.027777777777777776
2012-10-09,-0.0059389770374119856,-0.0097130074467378247,0,0.027777777777777776
2012-10-10,-0.0033964106203062451,-0.0097130074467378247,0,0.027777777777777776
2012-10-11,0.0040472000154548327,-0.0097130074467378247,0,0.027777777777777776
2012-10-12,-0.0026500141025117777,-0.0097130074467378247,0,0.027777777777777776
2012-10-15,0.0023497627376645068,-0.0097130074467378247,0,0.027777777777777776
2012-10-16,0.0041767214528771078,-0.0097130074467378247,0,0.027777777777777776
2012-10-17,0.0016465180539068651,-0.0097130074467378247,0,0.027777777777777776
2012-10-18,-0.0035311994290813443,-0.0097130074467378247,0,0.027777777777777776
2012-10-19,-0.0080058115289263713,-0.0094154320527899248,0,0.027777777777777776
2012-10-22,-0.00053536847492893769,-0.0094154320527899248,0,0.027777777777777776
2012-10-23,-0.008279316354004862,-0.0094154320527899248,0,0.027777777777777776
2012-10-24,-0.0047831301168303197,-0.0094154320527899248,0,0.027777777777777776
2012-10-25,0.0029789902569817622,-0.0094154320527899248,0,0.027777777777777776
2012-10-26,0.0027287497006274249,-0.0094154320527899248,0,0.027777777777777776
2012-10-31,0.0021080969740574608,-0.0094154320527899248,0,0.027777777777777776
2012-11-01,0.0035171029120591507,-0.0094154320527899248,0,0.027777777777777776
2012-11-02,-0.0090479624885914812,-0.008695140371028592,1,0.031746031746031744
2012-11-05,0.004052361776795999,-0.0090491523323847373,0,0.031746031746031744
2012-11-06,0.0059880589328056627,-0.0090491523323847373,0,0.031746031746031744
2012-11-07,-0.0086070513397319311,-0.0090491523323847373,0,0.031746031746031744
2012-11-08,-0.0028100319501704225,-0.0090491523323847373,0,0.031746031746031744
2012-11-09,0.00064079154295395018,-0.0090491523323847373,0,0.031746031746031744
2012-11-12,0.00097173245309234435,-0.0090491523323847373,0,0.027777777777777776
2012-11-13,-0.0021852747133688957,-0.0088054613567187228,0,0.027777777777777776
2012-11-14,-0.0078820267509164942,-0.0088054613567187228,0,0.027777777777777776
2012-11-15,-0.0016321555279741997,-0.0088054613567187228,0,0.027777777777777776
2012-11-16,0.0022589842354897253,-0.0088054613567187228,0,0.027777777777777776
2012-11-19,0.012554371586045478,-0.0088054613567187228,0,0.027777777777777776
2012-11-20,-0.0033547867368334092,-0.0084267970975820394,0,0.023809523809523808
2012-11-21,0.0011048811439273052,-0.008167480189740629,0,0.023809523809523808
2012-11-23,0.010095928225435081,-0.008167480189740629,0,0.01984126984126984
2012-11-26,-0.00079807165505376137,-0.0080373863839955026,0,0.01984126984126984
2012-11-27,-0.0033705037609312264,-0.0080373863839955026,0,0.015873015873015872
2012-11-28,0.002408625807910781,-0.0079856337495465782,0,0.015873015873015872
2012-11-29,0.0034218941816461343,-0.0079856337495465782,0,0.015873015873015872
2012-11-30,-0.0017411171861209608,-0.0079856337495465782,0,0.015873015873015872
2012-12-03,-0.002263312634034753,-0.0079856337495465782,0,0.015873015873015872
2012-12-04,-0.00074609676790419739,-0.0079856337495465782,0,0.015873015873015872
2012-12-05,0.0020846684165845069,-0.0079856337495465782,0,0.015873015873015872
2012-12-06,0.0033232442557686094,-0.0079856337495465782,0,0.015873015873015872
2012-12-07,0.00041330481315353103,-0.0079856337495465782,0,0.015873015873015872
2012-12-10,0.0023038997244574366,-0.0079856337495465782,0,0.015873015873015872
2012-12-11,0.0017863315353833346,-0.0079856337495465782,0,0.011904761904761904
2012-12-12,-0.0019365213407328496,-0.0079212208088011073,0,0.011904761904761904
2012-12-13,-0.0049025228325348946,-0.0079212208088011073,0,0.0079365079365079361
2012-12-14,0.00023145495417797868,-0.0076693063386246785,0,0.0079365079365079361
2012-12-17,0.0024087129164046157,-0.0076693063386246785,0,0.0079365079365079361
2012-12-18,0.0022879158405224144,-0.0072498753888364164,0,0.0079365079365079361
2012-12-19,-0.0032319972282031208,-0.0072498753888364164,0,0.0079365079365079361
2012-12-20,0.001795471757263173,-0.0072498753888364164,0,0.0079365079365079361
2012-12-21,-0.0024957047272441968,-0.0072498753888364164,0,0.0079365079365079361
2012-12-24,-0.0023824410419981852,-0.0072498753888364164,0,0.0079365079365079361
2012-12-26,-0.00078358413029430154,-0.0072498753888364164,0,0.0079365079365079361
2012-12-27,0.0010379987243261946,-0.0072498753888364164,0,0.0079365079365079361
2012-12-28,-0.0048501138170404532,-0.0072498753888364164,0,0.0079365079365079361
2012-12-31,0.0076275206171701748,-0.0072498753888364164,0,0.0079365079365079361
2013-01-02,0.01214839146936258,-0.0070450110835547841,0,0.0079365079365079361
2013-01-03,-0.0068372007134021254,-0.0070450110835547841,0,0.0079365079365079361
2013-01-04,0.0033346338492755093,-0.0070450110835547841,0,0.0079365079365079361
2013-01-07,-0.0034597431081212267,-0.0070450110835547841,0,0.0079365079365079361
2013-01-08,0.00033481565234807489,-0.0070450110835547841,0,0.0079365079365079361
2013-01-09,0.0009857590607816769,-0.0070450110835547841,0,0.0079365079365079361
2013-01-10,0.0056631398067038263,-0.0070450110835547841,0,0.0079365079365079361
2013-01-11,0.00067131824898837838,-0.0070450110835547841,0,0.0079365079365079361
2013-01-14,-7.2556180356425745e-05,-0.0070450110835547841,0,0.0079365079365079361
2013-01-15,0.0023926747375500714,-0.0070450110835547841,0,0.0079365079365079361
2013-01-16,0.00090530315297154839,-0.0070450110835547841,0,0.0079365079365079361
2013-01-17,0.0019319593161407583,-0.0070450110835547841,0,0.0079365079365079361
2013-01-18,0.0037976160416964781,-0.0070450110835547841,0,0.0079365079365079361
2013-01-22,0.0039671368259581738,-0.0070450110835547841,0,0.0079365079365079361
2013-01-23,-0.0010299708264872975,-0.0070450110835547841,0,0.0079365079365079361
2013-01-24,-0.0024823467536892966,-0.0070450110835547841,0,0.0079365079365079361
2013-01-25,-0.0012860380134697034,-0.0070450110835547841,0,0.0079365079365079361
2013-01-28,-0.0025969998152651219,-0.0070450110835547841,0,0.0079365079365079361
2013-01-29,0.003578654918050944,-0.0070450110835547841,0,0.0079365079365079361
2013-01-30,-0.0018495455405035,-0.0070450110835547841,0,0.0079365079365079361
2013-01-31,-0.00081244581469291346,-0.0070450110835547841,0,0.0079365079365079361
2013-02-01,0.0026880446677046699,-0.0070450110835547841,0,0.0079365079365079361
2013-02-04,-0.0030563193326759385,-0.0070450110835547841,0,0.0079365079365079361
2013-02-05,0.0027603623814303983,-0.0070450110835547841,0,0.0079365079365079361
2013-02-06,0.0026878428839888779,-0.0070450110835547841,0,0.0079365079365079361
2013-02-07,-0.0027372122828949411,-0.0070450110835547841,0,0.0079365079365079361
2013-02-08,0.0046124308220264918,-0.0070450110835547841,0,0.0079365079365079361
